AgeNormalized,HeightNormalized,WeightNormalized,Sex,Place of birth,Name,Country,Age,Height,Weight,Gold,Silver,Bronze,Total,Sport,Event
0.173076923,0.483146067,0.131868132,F,co D,Maria Fernanda Gonzalez Ramirez,Mexico,22,175,60,0,0,0,0,Swimming,"Women's 100m Backstroke, Women's 200m Backstroke"
0.423076923,0.292134831,0.087912088,F,ARG ,Maria Fernanda Sesto,Argentina,35,158,52,0,0,0,0,Sailing,Women's 470
0.134615385,0.337078652,0.214285714,F,IMBO,Maria Fernanda Valdes,Chile,20,162,75,0,0,0,0,Weightlifting,Women's 75kg
0.211538462,0.258426966,0.087912088,F,DOM ,Maria Garcia,Dominican Republic,24,155,52,0,0,0,0,Judo,Women's -52kg
0.211538462,0.426966292,0.142857143,F,RUS ,Maria Gromova,Russian Federation,24,170,62,0,0,0,0,Swimming,Women's 4x100m Medley Relay
0.519230769,0.382022472,0.120879121,F,BUL ,Maria Grozdeva,Bulgaria,40,166,58,0,0,0,0,Shooting,"Women's 10m Air Pistol, Women's 25m Pistol"
0.403846154,0.404494382,0.087912088,F,ESP ,Maria Jose Poves,Spain,34,168,52,0,0,0,0,Athletics,Women's 20km Race Walk
0.173076923,0.292134831,0.087912088,F,GER ,Maria Kurjo,Germany,22,158,52,0,0,0,0,Diving,Women's 10m Platform
0.173076923,0.292134831,0.137362637,F,VUKA,Maria Liku,Fiji,22,158,61,0,0,0,0,Weightlifting,Women's 63kg
0.576923077,0.404494382,0.087912088,F,COL ,Maria Luisa Calle Williams,Colombia,43,168,52,0,0,0,0,"Cycling - Road, Cycling - Track","Women's Individual Time Trial, Women's Omnium"
0.25,0.370786517,0.148351648,F,GUM ,Maria Mcqueen Dunn,Guam,26,165,63,0,0,0,0,Wrestling,Women's 63kg Freestyle
0.25,0.370786517,0.082417582,F,USA ,Maria Michta,United States of America,26,165,51,0,0,0,0,Athletics,Women's 20km Race Walk
0.403846154,0.393258427,0.071428571,F,LATA,Maria Peralta,Argentina,34,167,49,0,0,0,0,Athletics,Women's Marathon
0.288461538,0.617977528,0.197802198,F,y ( ,Maria Perepelkina,Russian Federation,28,187,72,0,0,0,0,Volleyball,Women's Volleyball
0.134615385,0.337078652,0.104395604,F,GRE ,Maria Prevolaraki,Greece,20,162,55,0,0,0,0,Wrestling,Women's 55kg Freestyle
0.192307692,0.483146067,0.230769231,F,aulo,Maria Suelen Altheman,Brazil,23,175,78,0,0,0,0,Judo,Women's +78kg
0.442307692,0.280898876,0.06043956,F,ESP ,Maria Vasco,Spain,36,157,47,0,0,0,0,Athletics,Women's 20km Race Walk
0.192307692,0.370786517,0.186813187,F,VEN ,Mariaesthela Vilera,Venezuela,23,165,70,0,0,0,0,Cycling - Track,Women's Team Sprint
0.326923077,0.438202247,0.148351648,F,IRL ,Marian Heffernan,Ireland,30,171,63,0,0,0,0,Athletics,Women's 4 x 400m Relay
0.096153846,0.359550562,0.137362637,F,RREY,Mariana Avitia,Mexico,18,164,61,0,0,1,1,Archery,"Women's Individual, Women's Team"
0.096153846,0.314606742,0.104395604,F,ANG ,Mariana Henriques,Angola,18,160,55,0,0,0,0,Swimming,Women's 50m Freestyle
0.211538462,0.438202247,0.181318681,F,POR ,Mariana Lobato,Portugal,24,171,69,0,0,0,0,Sailing,Women's Elliott 6m
0.134615385,0.292134831,0.093406593,F,COL ,Mariana Pajon,Colombia,20,158,53,0,0,0,0,Cycling - BMX,Women's BMX
0.173076923,0.449438202,0.148351648,F,BRA ,Mariana Silva,Brazil,22,172,63,0,0,0,0,Judo,Women's -63kg
0.384615385,0.393258427,0.093406593,F,GRE ,Marianna Lymperta,Greece,33,167,53,0,0,0,0,Swimming,Women's 10km Marathon
0.307692308,0.325842697,0.148351648,F,HUN ,Marianna Sastin,Hungary,29,161,63,0,0,0,0,Wrestling,Women's 63kg Freestyle
0.230769231,0.415730337,0.087912088,F,S,Marianne Vos,Netherlands,25,169,52,1,0,0,1,Cycling - Road,"Women's Individual Time Trial, Women's Road Race"
0.365384615,0.426966292,0.241758242,F,VEN ,Maribel Pineda,Venezuela,32,170,80,0,0,0,0,Shooting,"Women's 10m Air Pistol, Women's 25m Pistol"
0.346153846,0.449438202,0.137362637,F,FRA ,Marie Delattre-Demory,France,31,172,61,0,0,0,0,Canoe Sprint,Women's Kayak Four (K4  500m
0.192307692,0.438202247,0.115384615,F,FRA ,Marie Gayot,France,23,171,57,0,0,0,0,Athletics,Women's 4 x 400m Relay
0.153846154,0.426966292,0.175824176,F,GER ,Marie Mavers,Germany,21,170,68,0,0,0,0,Hockey,Women's Hockey
0.153846154,0.348314607,0.104395604,F,CRC ,Marie Meza,Costa Rica,21,163,55,0,0,0,0,Swimming,Women's 100m Butterfly
0.269230769,0.337078652,0.087912088,F,GER ,Marie Muller,Luxembourg,27,162,52,0,0,0,0,Judo,Women's -52kg
0.326923077,0.449438202,0.175824176,F,FRA ,Marie Riou,France,30,172,68,0,0,0,0,Sailing,Women's Elliott 6m
0.192307692,0.382022472,0.181318681,F,real,Marie-Eve Beauchemin-Nadeau,Canada,23,166,69,0,0,0,0,Weightlifting,Women's 69kg
0.192307692,0.303370787,0.076923077,F,CIV ,Marie-Josee Ta Lou,Côte d'Ivoire,23,159,50,0,0,0,0,Athletics,Women's 200m
0.230769231,0.359550562,0.131868132,F,ebec,Marie-Pier Beaudet,Canada,25,164,60,0,0,0,0,Archery,Women's Individual
0.230769231,0.348314607,0.131868132,F,ARG ,Mariela Scarone,Argentina,25,163,60,0,0,0,0,Hockey,Women's Hockey
0.192307692,0.404494382,0.115384615,F,DOM ,Marielis Sanchez,Dominican Republic,23,168,57,0,0,0,0,Athletics,Women's 200m
0.288461538,0.292134831,0.032967033,F,MAR ,Mariem Alaoui Selsouli,Morocco,28,158,42,0,0,0,0,Athletics,"Women's 1500m, Women's 5000m"
0.346153846,0.382022472,0.148351648,F,RSA ,Mariette Rix,South Africa,31,166,63,0,0,0,0,Hockey,Women's Hockey
0.192307692,0.370786517,0.137362637,F,RUS ,Mariia Kovtunovskaia,Russian Federation,23,165,61,0,0,0,0,Water Polo,Women's Water Polo
0.384615385,0.460674157,0.126373626,F,SRB ,Marija Sestak,Slovenia,33,173,59,0,0,0,0,Athletics,Women's Triple Jump
0.326923077,0.382022472,0.148351648,F,CRO ,Marijana Miskovic,Croatia,30,166,63,0,0,0,0,Judo,Women's -63kg
0.211538462,0.359550562,0.093406593,F,POL ,Marika Popowicz,Poland,24,164,53,0,0,0,0,Athletics,Women's 4 x 100m Relay
0.307692308,0.337078652,0.082417582,F,JPN ,Mariko Adachi,Japan,29,162,51,0,0,0,0,Triathlon,Women's Triathlon
0.403846154,0.460674157,0.115384615,M,BRA ,Marilson dos Santos,Brazil,34,173,57,0,0,0,0,Athletics,Men's Marathon
0.384615385,0.438202247,0.137362637,F,RSA ,Marilyn Agliotti,Netherlands,33,171,61,0,0,0,0,Hockey,Women's Hockey
0.269230769,0.393258427,0.131868132,F,GBR ,Marilyn Okoro,Great Britain,27,167,60,0,0,0,0,Athletics,Women's 4 x 400m Relay
0.5,0.617977528,0.357142857,M,CRO ,Marin Lovrovic,Croatia,39,187,101,0,0,0,0,Sailing,Men's Star
0.307692308,0.516853933,0.126373626,F,KAZ ,Marina Aitova,Kazakhstan,29,178,59,0,0,0,0,Athletics,Women's High Jump
0.25,0.359550562,0.104395604,F,ESP ,Marina Alabau Neira,Spain,26,164,55,0,0,0,0,Sailing,Women's RS-X
0.25,0.460674157,0.120879121,F,RUS ,Marina Belikova,Russian Federation,26,173,58,0,0,0,0,Shooting,Women's Skeet
0.365384615,0.269662921,0.054945055,F,ESP ,Marina Damlaimcourt,Spain,32,156,46,0,0,0,0,Triathlon,Women's Triathlon
0.096153846,0.404494382,0.115384615,F,ESP ,Marina Garcia Urzainqui,Spain,18,168,57,0,0,0,0,Swimming,"Women's 100m Breaststroke, Women's 200m Breaststroke, Women's 4x100m Medley Relay"
0.25,0.606741573,0.258241758,F,RUS ,Marina Marghieva,Republic of Moldova,26,186,83,0,0,0,0,Athletics,Women's Hammer Throw
0.326923077,0.359550562,0.115384615,F,KAZ ,Marina Maslenko,Kazakhstan,30,164,57,0,0,0,0,Athletics,Women's 400m
0.307692308,0.370786517,0.082417582,F,SRB ,Marina Muncan,Serbia,29,165,51,0,0,0,0,Athletics,Women's 1500m
0.115384615,0.202247191,0.065934066,F,GION,Marina Sisoeva,Uzbekistan,19,150,48,0,0,0,0,Weightlifting,Women's 48kg
0.192307692,0.370786517,0.159340659,F,MDA ,Marina Zgurscaia,Republic of Moldova,23,165,65,0,0,0,0,Shooting,Women's 10m Air Pistol
0.211538462,0.483146067,0.153846154,M,PER ,Mario Bazan,Peru,24,175,64,0,0,0,0,Athletics,Men's 3000m Steeplechase
0.307692308,0.651685393,0.302197802,M,ESP ,Mario Garcia Rodriguez,Spain,29,190,91,0,0,0,0,Water Polo,Men's Water Polo
0.173076923,0.516853933,0.126373626,M,ESP ,Mario Mola,Spain,22,178,59,0,0,0,0,Triathlon,Men's Triathlon
0.173076923,0.707865169,0.32967033,M,CRC ,Mario Montoya,Costa Rica,22,195,96,0,0,0,0,Swimming,Men's 200m Freestyle
0.403846154,0.696629213,0.461538462,M,ESP ,Mario Pestano,Spain,34,194,120,0,0,0,0,Athletics,Men's Discus Throw
0.192307692,0.606741573,0.241758242,M,CRO ,Mario Todorovic,Croatia,23,186,80,0,0,0,0,Swimming,Men's 50m Freestyle
0.134615385,0.359550562,0.153846154,F,FRA ,Marion Farissier,France,20,164,64,0,0,0,0,Diving,Women's 3m Springboard
0.173076923,0.370786517,0.076923077,F,FRA ,Marion Lotout,France,22,165,50,0,0,0,0,Athletics,Women's Pole Vault
0.403846154,0.516853933,0.131868132,F,GER ,Marion Wagner,Germany,34,178,60,0,0,0,0,Athletics,Women's 4 x 100m Relay
0.230769231,0.528089888,0.186813187,M,CYP ,Marios Athanasiadis,Cyprus,25,179,70,0,0,0,0,Cycling - Mountain Bike,Men's Cross-country
0.346153846,0.617977528,0.478021978,M,LAT ,Maris Urtans,Latvia,31,187,123,0,0,0,0,Athletics,Men's Shot Put
0.365384615,0.314606742,0.076923077,F,POR ,Marisa Barros,Portugal,32,160,50,0,0,0,0,Athletics,Women's Marathon
0.230769231,0.337078652,0.087912088,F,ANG ,Marisa de Aniceto,France,25,162,52,0,0,0,0,Athletics,Women's Heptathlon
0.173076923,0.426966292,0.120879121,F,SUI ,Marisa Lavanchy,Switzerland,22,170,58,0,0,0,0,Athletics,Women's 4 x 100m Relay
0.307692308,0.258426966,0.054945055,F,co D,Marisol Romero,Mexico,29,155,46,0,0,0,0,Athletics,Women's Marathon
0.211538462,0.505617978,0.164835165,F,NED ,Marit Bouwmeester,Netherlands,24,177,66,0,0,0,0,Sailing,Women's Laser Radial
0.153846154,0.528089888,0.137362637,F,CHI ,Marit Dopheide,Netherlands,21,179,61,0,0,0,0,Athletics,Women's 4 x 100m Relay
0.307692308,0.516853933,0.21978022,M,ROU ,Marius Cocioran,Romania,29,178,76,0,0,0,0,Athletics,Men's 50km Race Walk
0.269230769,0.438202247,0.104395604,M,ROU ,Marius Ionescu,Romania,27,171,55,0,0,0,0,Athletics,Men's Marathon
0.365384615,0.741573034,0.434065934,M,LTU ,Marius Paskevicius,Lithuania,32,198,115,0,0,0,0,Judo,Men's +100kg
0.269230769,0.584269663,0.197802198,M,LTU ,Marius Ziukas,Lithuania,27,184,72,0,0,0,0,Athletics,Men's 20km Race Walk
0.038461538,0.449438202,0.131868132,F,RUS ,Mariya Baklakova,Russian Federation,15,172,60,0,0,0,0,Swimming,Women's 4x200m Freestyle Relay
0.25,0.573033708,0.269230769,F,RUS ,Mariya Bespalova,Russian Federation,26,183,85,0,0,0,0,Athletics,Women's Hammer Throw
0.230769231,0.438202247,0.142857143,F,UKR ,Mariya Ryemyen,Ukraine,25,171,62,0,0,0,0,Athletics,"Women's 200m, Women's 4 x 100m Relay"
0.25,0.449438202,0.131868132,F,RUS ,Mariya Savinova,Russian Federation,26,172,60,0,0,0,0,Athletics,Women's 800m
0.211538462,0.280898876,0.065934066,F,UKR ,Mariya Stadnyk,Azerbaijan,24,157,48,0,0,0,0,Wrestling,Women's 48kg Freestyle
0.403846154,0.337078652,0.159340659,F,FIN ,Marjo Yli-Kiikka,Finland,34,162,65,0,0,0,0,Shooting,"Women's 10m Air Rifle, Women's 50m Rifle 3 Positions"
0.173076923,0.617977528,0.296703297,M,INA ,Mark Anthony,Australia,22,187,90,0,0,0,0,Judo,Men's -90kg
0.269230769,0.483146067,0.181318681,M,GBR ,Mark Cavendish,Great Britain,27,175,69,0,0,0,0,Cycling - Road,Men's Road Race
0.288461538,0.539325843,0.28021978,M,CAN ,Mark de Jonge,Canada,28,180,87,0,0,0,0,Canoe Sprint,Men's Kayak Single (K1  200m
0.326923077,0.460674157,0.093406593,M,CITY,Mark Javier,Philippines,30,173,53,0,0,0,0,Archery,Men's Individual
0.346153846,0.674157303,0.21978022,M,IRL ,Mark Kenneally,Ireland,31,192,76,0,0,0,0,Athletics,Men's Marathon
0.403846154,0.449438202,0.120879121,M,KEN ,Mark Kiprotich Muttai,Kenya,34,172,58,0,0,0,0,Athletics,Men's 4 x 400m Relay
0.5,0.561797753,0.241758242,M,IRL ,Mark Kyle,Ireland,39,182,80,0,0,0,0,Equestrian,"Individual Eventing, Team Eventing, COOLIO"
0.307692308,0.539325843,0.324175824,M,GBR ,Mark Lewis-Francis,Great Britain,29,180,95,0,0,0,0,Athletics,Men's 4 x 100m Relay
0.307692308,0.707865169,0.28021978,M,GBR ,Mark Mcgivern,Great Britain,29,195,87,0,0,0,0,Volleyball,Men's Volleyball
0.5,0.629213483,0.285714286,M,USA ,Mark Mendelblatt,United States of America,39,188,88,0,0,0,0,Sailing,Men's Star
0.269230769,0.505617978,0.208791209,M,DEN ,Mark Overgaard Madsen,Denmark,27,177,74,0,0,0,0,Wrestling,Men's 74kg Greco-Roman
0.230769231,0.707865169,0.274725275,M,BRA ,Mark Plotyczer,Great Britain,25,195,86,0,0,0,0,Volleyball,Men's Volleyball
0.826923077,0.651685393,0.252747253,M,NZL ,Mark Todd,New Zealand,56,190,82,0,0,1,1,Equestrian,"Individual Eventing, Team Eventing, CAMPINO"
0.384615385,0.573033708,0.351648352,M,Lviv,Markiyan Ivashko,Ukraine,33,183,100,0,0,0,0,Archery,"Men's Individual, Men's Team"
0.115384615,0.573033708,0.203296703,M,MKD ,Marko Blazhevski,Former Yugoslav Republic of Macedonia,19,183,73,0,0,0,0,Swimming,Men's 400m Individual Medley
0.230769231,0.471910112,0.208791209,M,SRB ,Marko Jevtovic,Serbia,25,174,74,0,0,0,0,Table Tennis,Men's Singles
0.192307692,0.606741573,0.324175824,M,SRB ,Marko Novakovic,Serbia,23,186,95,0,0,0,0,Canoe Sprint,Men's Kayak Single (K1  200m
0.211538462,0.808988764,0.307692308,M,SRB ,Marko Podrascanin,Serbia,24,204,92,0,0,0,0,Volleyball,Men's Volleyball
0.173076923,0.730337079,0.318681319,M,GER ,Markus Deibler,Germany,22,197,94,0,0,0,0,Swimming,"Men's 200m Individual Medley, Men's 4x100m Freestyle Relay"
0.25,0.842696629,0.516483516,M,GER ,Markus Munch,Germany,26,207,130,0,0,0,0,Athletics,Men's Discus Throw
0.423076923,0.584269663,0.269230769,M,SWE ,Markus Oscarsson,Sweden,35,184,85,0,0,0,0,Canoe Sprint,Men's Kayak Double (K2  1000m
0.326923077,0.707865169,0.302197802,M,AUT ,Markus Rogan,Austria,30,195,91,0,0,0,0,Swimming,"Men's 200m Individual Medley, Men's 4x200m Freestyle Relay"
0.192307692,0.561797753,0.274725275,M,GER ,Markus Steuerwald,Germany,23,182,86,0,0,0,0,Volleyball,Men's Volleyball
0.384615385,0.561797753,0.17032967,F,NED ,Marleen Veldhuis,Netherlands,33,182,67,0,1,0,1,Swimming,"Women's 50m Freestyle, Women's 4x100m Freestyle Relay, Women's 4x100m Medley Relay"
0.211538462,0.797752809,0.324175824,M,CRO ,Maro Jokovic,Croatia,24,203,95,0,0,0,0,Water Polo,Men's Water Polo
0.192307692,0.337078652,0.065934066,F,TUN ,Maroi Mezien,Tunisia,23,162,48,0,0,0,0,Wrestling,Women's 48kg Freestyle
0.269230769,0.584269663,0.247252747,M,TUN ,Marouane M'rabet,Tunisia,27,184,81,0,0,0,0,Volleyball,Men's Volleyball
0.153846154,0.516853933,0.252747253,M,USA ,Marquise Goodwin,United States of America,21,178,82,0,0,0,0,Athletics,Men's Long Jump
0.307692308,0.370786517,0.10989011,F,RSA ,Marsha Marescia,South Africa,29,165,56,0,0,0,0,Hockey,Women's Hockey
0.288461538,0.651685393,0.505494505,M,rksi,Mart Israel,Estonia,28,190,128,0,0,0,0,Athletics,Men's Discus Throw
0.115384615,0.494382022,0.164835165,F,ESP ,Marta Bach Pascual,Spain,19,176,66,0,0,0,0,Water Polo,Women's Water Polo
0.442307692,0.348314607,0.087912088,F,ESP ,Marta Dominguez,Spain,36,163,52,0,0,0,0,Athletics,Women's 3000m Steeplechase
0.25,0.359550562,0.120879121,F,POL ,Marta Jeschke,Poland,26,164,58,0,0,0,0,Athletics,"Women's 100m, Women's 4 x 100m Relay"
0.269230769,0.382022472,0.142857143,F,RUS ,Marta Kharitonova,Russian Federation,27,166,62,0,0,0,0,Canoe Slalom,Women's Kayak (K1 
0.230769231,0.584269663,0.159340659,F,GRE ,Martha Matsa,Greece,25,184,65,0,0,0,0,Swimming,Women's 4x100m Freestyle Relay
0.173076923,0.404494382,0.120879121,F,CAN ,Martha Mccabe,Canada,22,168,58,0,0,0,0,Swimming,Women's 200m Breaststroke
0.096153846,0.471910112,0.175824176,F,BOBO,Marthe Koala,Burkina Faso,18,174,68,0,0,0,0,Athletics,Women's 100m Hurdles
0.25,0.314606742,0.115384615,F,USA ,Marti Malloy,United States of America,26,160,57,0,0,1,1,Judo,Women's -57kg
0.384615385,0.539325843,0.181318681,M,GBR ,Martin Dent,Australia,33,180,69,0,0,0,0,Athletics,Men's Marathon
0.384615385,0.550561798,0.197802198,M,SUI ,Martin Elmiger,Switzerland,33,181,72,0,0,0,0,Cycling - Road,Men's Road Race
0.230769231,0.674157303,0.285714286,M,GER ,Martin Hollstein,Germany,25,192,88,0,0,0,0,Canoe Sprint,Men's Kayak Double (K2  1000m
0.211538462,0.449438202,0.164835165,M,BUL ,Martin Ivanov,Bulgaria,24,172,66,0,0,0,0,Judo,Men's -66kg
0.230769231,0.539325843,0.263736264,M,GER ,Martin Keller,Germany,25,180,84,0,0,0,0,Athletics,Men's 4 x 100m Relay
0.211538462,0.595505618,0.269230769,M,EST ,Martin Liivamagi,Estonia,24,185,85,0,0,0,0,Swimming,"Men's 100m Breaststroke, Men's 200m Individual Medley"
0.288461538,0.730337079,0.461538462,M,SRB ,Martin Maric,Croatia,28,197,120,0,0,0,0,Athletics,Men's Discus Throw
0.384615385,0.696629213,0.571428571,M,EST ,Martin Padar,Estonia,33,194,140,0,0,0,0,Judo,Men's +100kg
0.288461538,0.674157303,0.269230769,M,CZE ,Martin Podhrasky,Czech Republic,28,192,85,0,0,0,0,Shooting,Men's 25m Rapid Fire Pistol
0.461538462,0.561797753,0.379120879,M,SVK ,Martin Tesovic,Slovakia,37,182,105,0,0,0,0,Weightlifting,Men's 105kg
0.365384615,0.696629213,0.296703297,M,CZE ,Martin Verner,Czech Republic,32,194,90,0,0,0,0,Swimming,Men's 100m Freestyle
0.230769231,0.786516854,0.483516484,M,GER ,Martin Wierig,Germany,25,202,124,0,0,0,0,Athletics,Men's Discus Throw
0.134615385,0.359550562,0.104395604,M,GER ,Martin Wolfram,Germany,20,164,55,0,0,0,0,Diving,Men's 10m Platform
0.173076923,0.348314607,0.120879121,F,ARG ,Martina Cavallero,Argentina,22,163,58,0,0,0,0,Hockey,Women's Hockey
0.134615385,0.516853933,0.203296703,F,SWE ,Martina Granstrom,Sweden,20,178,73,0,0,0,0,Swimming,"Women's 100m Butterfly, Women's 200m Butterfly, Women's 4x100m Medley Relay"
0.192307692,0.449438202,0.159340659,F,ITA ,Martina Grimaldi,Italy,23,172,65,0,0,0,0,Swimming,Women's 10km Marathon
0.307692308,0.505617978,0.241758242,F,SVK ,Martina Hrasnova,Slovakia,29,177,80,0,0,0,0,Athletics,Women's Hammer Throw
0.192307692,0.516853933,0.159340659,F,SVK ,Martina Moravcikova,Czech Republic,23,178,65,0,0,0,0,Swimming,Women's 200m Breaststroke
0.192307692,0.337078652,0.093406593,F,SMR ,Martina Pretelli,San Marino,23,162,53,0,0,0,0,Athletics,Women's 100m
0.326923077,0.516853933,0.230769231,F,SLO ,Martina Ratej,Slovenia,30,178,78,0,0,0,0,Athletics,Women's Javelin Throw
0.192307692,0.382022472,0.098901099,F,SUI ,Martina van Berkel,Switzerland,23,166,54,0,0,0,0,Swimming,Women's 200m Butterfly
0.384615385,0.382022472,0.148351648,F,CAN ,Martine Dugrenier,Canada,33,166,63,0,0,0,0,Wrestling,Women's 63kg Freestyle
0.269230769,0.528089888,0.241758242,M,IRL ,Martyn Irvine,Ireland,27,179,80,0,0,0,0,Cycling - Track,Men's Omnium
0.230769231,0.741573034,0.247252747,M,GBR ,Martyn Rooney,Great Britain,25,198,81,0,0,0,0,Athletics,"Men's 400m, Men's 4 x 400m Relay"
0.134615385,0.415730337,0.104395604,F,POL ,Martyna Opon,Poland,20,169,55,0,0,0,0,Athletics,Women's 4 x 100m Relay
0.192307692,0.325842697,0.104395604,F,TUN ,Marwa Amri,Tunisia,23,161,55,0,0,0,0,Wrestling,Women's 55kg Freestyle
0.846153846,0.460674157,0.148351648,F,AUS ,Mary Hanna,Australia,57,173,63,0,0,0,0,Equestrian,"Individual Dressage, Team Dressage, SANCETTE"
0.730769231,0.426966292,0.159340659,F,GBR ,Mary King,Great Britain,51,170,65,0,1,0,1,Equestrian,"Individual Eventing, Team Eventing, IMPERIAL CAVALIER"
0.230769231,0.370786517,0.104395604,F,KUW ,Maryam Arzouqi,Kuwait,25,165,55,0,0,0,0,Shooting,"Women's 10m Air Rifle, Women's 50m Rifle 3 Positions"
0.269230769,0.370786517,0.043956044,F,ETH ,Maryam Yusuf Jamal,Bahrain,27,165,44,0,0,0,0,Athletics,Women's 1500m
0.115384615,0.303370787,0.142857143,F,BLR ,Maryia Lohvinava,Belarus,19,159,62,0,0,0,0,Cycling - Track,Women's Team Pursuit
0.211538462,0.460674157,0.115384615,F,BLR ,Maryna Arzamasava,Belarus,24,173,57,0,0,0,0,Athletics,Women's 800m
0.288461538,0.393258427,0.175824176,F,BLR ,Maryna Novik,Belarus,28,167,68,0,0,0,0,Athletics,Women's Javelin Throw
0.307692308,0.426966292,0.230769231,F,UKR ,Maryna Pryshchepa,Ukraine,29,170,78,0,0,0,0,Judo,Women's -78kg
0.173076923,0.325842697,0.175824176,F,OKOE,Maryna Shkermankova,Belarus,22,161,68,0,0,1,1,Weightlifting,Women's 69kg
0.326923077,0.494382022,0.148351648,F,ITA ,Marzia Caravelli,Italy,30,176,63,0,0,0,0,Athletics,Women's 100m Hurdles
0.211538462,0.314606742,0.10989011,F,JPN ,Masako Sato,Japan,24,160,56,0,0,0,0,Hockey,Women's Hockey
0.173076923,0.426966292,0.164835165,M,JPN ,Masashi Ebinuma,Japan,22,170,66,0,0,1,1,Judo,Men's -66kg
0.269230769,0.516853933,0.296703297,M,JPN ,Masashi Nishiyama,Japan,27,178,90,0,0,1,1,Judo,Men's -90kg
0.211538462,0.505617978,0.148351648,M,JPN ,Masato Yokota,Japan,24,177,63,0,0,0,0,Athletics,Men's 800m
0.192307692,0.404494382,0.131868132,M,IRI ,Masoud Esmaeilpoorjouybari,Islamic Republic of Iran,23,168,60,0,0,0,0,Wrestling,Men's 60kg Freestyle
0.403846154,0.494382022,0.340659341,M,ITA ,Massimo Fabbrizi,Italy,34,176,98,0,0,0,0,Shooting,Men's Trap
0.307692308,0.584269663,0.296703297,M,ITA ,Massimo Giacoppo,Italy,29,184,90,0,0,0,0,Water Polo,Men's Water Polo
0.192307692,0.483146067,0.148351648,M,AFG ,Massoud Azizi,Afghanistan,23,175,63,0,0,0,0,Athletics,Men's 100m
0.230769231,0.325842697,0.076923077,F,JPN ,Masumi Fuchise,Japan,25,161,50,0,0,0,0,Athletics,Women's 20km Race Walk
0.192307692,0.471910112,0.131868132,M,HUN ,Mate Helebrandt,Hungary,23,174,60,0,0,0,0,Athletics,Men's 20km Race Walk
0.307692308,0.595505618,0.203296703,M,SVK ,Matej Toth,Slovakia,29,185,73,0,0,0,0,Athletics,Men's 50km Race Walk
0.365384615,0.415730337,0.120879121,F,SLO ,Mateja Simic,Slovenia,32,169,58,0,0,0,0,Triathlon,Women's Triathlon
0.057692308,0.370786517,0.10989011,F,FIJ ,Matelita Buadromo,Fiji,16,165,56,0,0,0,0,Swimming,Women's 100m Breaststroke
0.173076923,0.539325843,0.214285714,M,CALI,Mateo de Angulo Velasco,Colombia,22,180,75,0,0,0,0,Swimming,Men's 400m Freestyle
0.461538462,0.685393258,0.351648352,M,POL ,Mateusz Kusznierewicz,Poland,37,193,100,0,0,0,0,Sailing,Men's Star
0.211538462,0.516853933,0.214285714,M,POL ,Mateusz Polaczyk,Poland,24,178,75,0,0,0,0,Canoe Slalom,Men's Kayak (K1 
0.230769231,0.606741573,0.230769231,M,POL ,Mateusz Sawrymowicz,Poland,25,186,78,0,0,0,0,Swimming,"Men's 400m Freestyle, Men's 1500m Freestyle"
0.307692308,0.460674157,0.142857143,M,AUS ,Mathew Belcher,Australia,29,173,62,0,0,0,0,Sailing,Men's 470
0.365384615,0.606741573,0.214285714,M,SUND,Mathias Boe,Denmark,32,186,75,0,0,0,0,Badminton,Men's Doubles
0.192307692,0.561797753,0.230769231,M,DEN ,Mathias Gydesen,Denmark,23,182,78,0,0,0,0,Swimming,Men's 100m Backstroke
0.326923077,0.460674157,0.175824176,M,FRA ,Mathieu Doby,Belgium,30,173,68,0,0,0,0,Canoe Slalom,Men's Kayak (K1 
